DATAFLOW,LAST UPDATE,freq,unit,citizen,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Ireland,2022-11,64635,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Ireland,2022-12,69160,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Ireland,2023-01,71790,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Ireland,2023-02,74850,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Ireland,2023-03,78000,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Ireland,2023-04,79840,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Ireland,2023-05,82505,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Ireland,2023-06,85530,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Ireland,2023-07,88840,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Ireland,2023-08,90970,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Ireland,2023-09,93825,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Ireland,2023-10,97040,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Ireland,2023-11,99115,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Ireland,2023-12,101200,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Ireland,2024-01,102510,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Ireland,2024-02,103130,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Ireland,2024-03,103935,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Ireland,2024-04,104490,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Ireland,2024-05,105225,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Ireland,2024-06,105900,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Ireland,2024-07,106650,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Ireland,2024-08,107055,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Ireland,2024-09,107535,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Ireland,2024-10,108260,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Ireland,2024-11,108835,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Ireland,2024-12,109600,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Ireland,2025-01,110175,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Ireland,2025-02,110835,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Ireland,2025-03,111320,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Ireland,2025-04,111720,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Ireland,2025-05,112210,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Ireland,2025-06,112860,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Ireland,2025-07,113945,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Ireland,2025-08,114495,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Ireland,2025-09,116195,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Ireland,2025-10,117705,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Ireland,2025-11,118680,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Ireland,2025-12,119370,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Ireland,2026-01,119770,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Ireland,2026-02,120145,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Ireland,2026-03,120530,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Ireland,2026-04,120405,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Ireland,2026-05,120180,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Iceland,2022-03,265,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Iceland,2022-04,830,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Iceland,2022-05,1045,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Iceland,2022-06,1235,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Iceland,2022-07,1370,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Iceland,2022-08,1505,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Iceland,2022-09,1685,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Iceland,2022-10,1900,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Iceland,2022-11,2060,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Iceland,2022-12,2260,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Iceland,2023-01,2425,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Iceland,2023-02,2560,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Iceland,2023-03,2690,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Iceland,2023-04,2755,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Iceland,2023-05,2850,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Iceland,2023-06,2910,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Iceland,2023-07,3040,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Iceland,2023-08,3100,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Iceland,2023-09,3210,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Iceland,2023-10,3315,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Iceland,2023-11,3430,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Iceland,2023-12,3480,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Iceland,2024-01,3505,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Iceland,2024-02,3590,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Iceland,2024-03,3620,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Iceland,2024-04,3630,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Iceland,2024-05,3745,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Iceland,2024-06,3830,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Iceland,2024-07,3890,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Iceland,2024-08,3910,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Iceland,2024-09,3915,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Iceland,2024-10,3980,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Iceland,2024-11,3970,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Iceland,2024-12,4020,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Iceland,2025-01,3905,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Iceland,2025-02,3995,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Iceland,2025-03,4080,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Iceland,2025-04,4125,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Iceland,2025-05,4170,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Iceland,2025-06,4150,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Iceland,2025-07,4085,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Iceland,2025-08,3950,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Iceland,2025-09,4090,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Iceland,2025-10,4260,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Iceland,2025-11,4335,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Iceland,2025-12,4405,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Iceland,2026-01,4500,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Iceland,2026-02,4555,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Iceland,2026-03,4630,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Iceland,2026-04,4680,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Italy,2022-03,0,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Italy,2022-04,17270,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Italy,2022-05,54145,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Italy,2022-06,80265,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Italy,2022-07,99485,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Italy,2022-08,116065,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Italy,2022-09,127970,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Italy,2022-10,136095,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Italy,2022-11,143195,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Italy,2022-12,145800,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Italy,2023-01,146520,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Italy,2023-02,148060,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Italy,2023-03,155490,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Italy,2023-04,156065,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Italy,2023-05,158330,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Italy,2023-06,160110,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Italy,2023-07,160435,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Italy,2023-08,159885,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Italy,2023-09,161220,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Italy,2023-10,161660,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Italy,2023-11,161500,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Italy,2023-12,161375,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Italy,2024-01,163525,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Italy,2024-02,164865,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Italy,2024-03,164070,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Italy,2024-04,164725,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Italy,2024-05,165130,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Italy,2024-06,165510,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Italy,2024-07,166185,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Italy,2024-08,166795,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Italy,2024-09,166785,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Italy,2024-10,165680,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Italy,2024-11,164410,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Italy,2024-12,163100,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Italy,2025-01,163275,e,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Italy,2025-02,163630,e,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Italy,2025-03,165225,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Italy,2025-04,166380,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Italy,2025-05,167760,e,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Italy,2025-06,41455,b,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Italy,2025-07,46435,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Italy,2025-08,50280,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Italy,2025-09,53450,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Italy,2025-10,56490,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Italy,2025-11,58750,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Italy,2025-12,60485,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Italy,2026-01,62525,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Italy,2026-02,64085,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Italy,2026-03,33720,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Italy,2026-04,40740,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Italy,2026-05,46990,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Liechtenstein,2022-03,55,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Liechtenstein,2022-04,175,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Liechtenstein,2022-05,195,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Liechtenstein,2022-06,235,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Liechtenstein,2022-07,250,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Liechtenstein,2022-08,270,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Liechtenstein,2022-09,295,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Liechtenstein,2022-10,330,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Liechtenstein,2022-11,340,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Liechtenstein,2022-12,385,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Liechtenstein,2023-01,410,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Liechtenstein,2023-02,435,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Liechtenstein,2023-03,445,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Liechtenstein,2023-04,450,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Liechtenstein,2023-05,455,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Liechtenstein,2023-06,480,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Liechtenstein,2023-07,515,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Liechtenstein,2023-08,520,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Liechtenstein,2023-09,530,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Liechtenstein,2023-10,540,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Liechtenstein,2023-11,565,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Liechtenstein,2023-12,570,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Liechtenstein,2024-01,565,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Liechtenstein,2024-02,595,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Liechtenstein,2024-03,605,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Liechtenstein,2024-04,605,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Liechtenstein,2024-05,625,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Liechtenstein,2024-06,635,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Liechtenstein,2024-07,645,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Liechtenstein,2024-08,645,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Liechtenstein,2024-09,655,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Liechtenstein,2024-10,670,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Liechtenstein,2024-11,700,,
ESTAT:MIGR_ASYTPSM(1.0),01/07/26 23:00:00,Monthly,Person,Extra-EU27 (from 2020),Total,Total,Liechtenstein,2024-12,700,,
